time,symbol,close,signal,confidence,reason,would_entry,would_stop,would_target,would_shares,would_risk,order_submitted
2026-07-17T15:19:00+00:00,BMY,62.015,HOLD,0.217,"[HOLD conf=0.22] ORB=HOLD(0.00), VWAP=BUY(0.62), EMA=HOLD(0.00)",,,,,,False
2026-07-17T15:19:00+00:00,FAST,46.275,HOLD,0.227,"[HOLD conf=0.23] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=HOLD(0.00) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:19:00+00:00,AMD,486.32,HOLD,0.214,"[HOLD conf=0.21] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=HOLD(0.00)",,,,,,False
2026-07-17T15:19:00+00:00,AMZN,248.875,HOLD,0.186,"[HOLD conf=0.19] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=HOLD(0.00) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:19:00+00:00,WMT,116.205,HOLD,0.196,"[HOLD conf=0.20] ORB=HOLD(0.00), VWAP=SELL(0.56), EMA=HOLD(0.00) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,PYPL,55.97,HOLD,0.278,"[HOLD conf=0.28] ORB=HOLD(0.00), VWAP=SELL(0.48), EMA=SELL(0.44) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,NFLX,67.89,HOLD,0.39,"[HOLD conf=0.39] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:24:00+00:00,GOOGL,346.36,HOLD,0.306,"[HOLD conf=0.31] ORB=HOLD(0.00), VWAP=BUY(0.54), EMA=BUY(0.47)",,,,,,False
2026-07-17T15:24:00+00:00,XOM,148.275,HOLD,0.313,"[HOLD conf=0.31] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=SELL(0.51) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,BMY,61.98,HOLD,0.364,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.59), EMA=BUY(0.63)",,,,,,False
2026-07-17T15:24:00+00:00,WMT,116.31,HOLD,0.313,"[HOLD conf=0.31] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=SELL(0.51) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,KO,83.18,HOLD,0.354,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.57), EMA=SELL(0.62) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,FCX,58.35,HOLD,0.231,"[HOLD conf=0.23] ORB=HOLD(0.00), VWAP=BUY(0.66), EMA=HOLD(0.00)",,,,,,False
2026-07-17T15:24:00+00:00,FAST,46.225,HOLD,0.36,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=SELL(0.70) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,META,628.32,HOLD,0.142,"[HOLD conf=0.14] ORB=SELL(0.57), VWAP=BUY(0.71), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,ABT,100.91,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=SELL(0.48) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,C,130.375,HOLD,0.376,"[HOLD conf=0.38] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:24:00+00:00,MU,850.905,HOLD,0.33,"[HOLD conf=0.33] ORB=HOLD(0.00), VWAP=BUY(0.48), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:24:00+00:00,TSLA,379.63,HOLD,0.312,"[HOLD conf=0.31] ORB=HOLD(0.00), VWAP=SELL(0.54), EMA=SELL(0.49) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,AMD,483.835,HOLD,0.359,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.56), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:24:00+00:00,AMZN,248.45,HOLD,0.356,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=BUY(0.57)",,,,,,False
2026-07-17T15:24:00+00:00,GLW,153.12,HOLD,0.341,"[HOLD conf=0.34] ORB=HOLD(0.00), VWAP=BUY(0.51), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:24:00+00:00,MDT,83.73,HOLD,0.074,"[HOLD conf=0.07] ORB=HOLD(0.00), VWAP=SELL(0.52), EMA=BUY(0.43) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,WFC,88.91,HOLD,0.052,"[HOLD conf=0.05] ORB=HOLD(0.00), VWAP=SELL(0.52), EMA=BUY(0.52) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:24:00+00:00,GIS,38.78,HOLD,0.387,"[HOLD conf=0.39] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=SELL(0.64) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,FAST,46.22,HOLD,0.296,"[HOLD conf=0.30] ORB=HOLD(0.00), VWAP=SELL(0.54), EMA=SELL(0.43) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,ABT,101.27,HOLD,0.294,"[HOLD conf=0.29] ORB=HOLD(0.00), VWAP=SELL(0.49), EMA=SELL(0.49) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,GOOGL,347.17,HOLD,0.34,"[HOLD conf=0.34] ORB=HOLD(0.00), VWAP=BUY(0.62), EMA=BUY(0.49)",,,,,,False
2026-07-17T15:29:00+00:00,C,130.83,HOLD,0.044,"[HOLD conf=0.04] ORB=HOLD(0.00), VWAP=SELL(0.59), EMA=BUY(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,WMT,116.21,HOLD,0.321,"[HOLD conf=0.32] ORB=HOLD(0.00), VWAP=SELL(0.56), EMA=SELL(0.50) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,KO,83.105,HOLD,0.364,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=SELL(0.61), EMA=SELL(0.60) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,META,629.92,HOLD,0.179,"[HOLD conf=0.18] ORB=SELL(0.54), VWAP=BUY(0.57), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,AMD,486.07,HOLD,0.372,"[HOLD conf=0.37] ORB=HOLD(0.00), VWAP=BUY(0.60), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:29:00+00:00,WFC,88.86,HOLD,0.066,"[HOLD conf=0.07] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=BUY(0.48) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,XOM,148.16,HOLD,0.326,"[HOLD conf=0.33] ORB=HOLD(0.00), VWAP=SELL(0.58), EMA=SELL(0.49) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,MDT,83.795,HOLD,0.061,"[HOLD conf=0.06] ORB=HOLD(0.00), VWAP=SELL(0.49), EMA=BUY(0.44) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,GIS,38.705,HOLD,0.185,"[HOLD conf=0.18] ORB=SELL(0.51), VWAP=BUY(0.52), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,AMZN,248.67,HOLD,0.365,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=BUY(0.55)",,,,,,False
2026-07-17T15:29:00+00:00,NFLX,68.04,HOLD,0.404,"[HOLD conf=0.40] ORB=HOLD(0.00), VWAP=BUY(0.69), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:29:00+00:00,FCX,58.52,HOLD,0.047,"[HOLD conf=0.05] ORB=HOLD(0.00), VWAP=SELL(0.60), EMA=BUY(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:29:00+00:00,PYPL,56.135,HOLD,0.125,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=SELL(0.41)",,,,,,False
2026-07-17T15:29:00+00:00,BMY,62.03,HOLD,0.378,"[HOLD conf=0.38] ORB=HOLD(0.00), VWAP=BUY(0.63), EMA=BUY(0.63)",,,,,,False
2026-07-17T15:29:00+00:00,MU,856.44,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.53), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:29:00+00:00,GLW,153.675,HOLD,0.359,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.56), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:29:00+00:00,TSLA,380.63,HOLD,0.11,"[HOLD conf=0.11] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=SELL(0.47)",,,,,,False
2026-07-17T15:34:00+00:00,PYPL,56.205,HOLD,0.024,"[HOLD conf=0.02] ORB=HOLD(0.00), VWAP=SELL(0.57), EMA=BUY(0.70) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,AMZN,248.53,HOLD,0.346,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=BUY(0.53)",,,,,,False
2026-07-17T15:34:00+00:00,GIS,38.67,HOLD,0.175,"[HOLD conf=0.17] ORB=SELL(0.52), VWAP=BUY(0.56), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,WMT,116.04,HOLD,0.338,"[HOLD conf=0.34] ORB=HOLD(0.00), VWAP=SELL(0.61), EMA=SELL(0.50) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,META,630.54,HOLD,0.2,"[HOLD conf=0.20] ORB=SELL(0.53), VWAP=BUY(0.50), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,BMY,61.98,HOLD,0.359,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.59), EMA=BUY(0.61)",,,,,,False
2026-07-17T15:34:00+00:00,FCX,58.48,HOLD,0.034,"[HOLD conf=0.03] ORB=HOLD(0.00), VWAP=SELL(0.56), EMA=BUY(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,MDT,83.72,HOLD,0.074,"[HOLD conf=0.07] ORB=HOLD(0.00), VWAP=SELL(0.52), EMA=BUY(0.43) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,MU,855.81,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.53), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:34:00+00:00,GLW,153.34,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.53), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:34:00+00:00,WFC,88.59,HOLD,0.119,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=SELL(0.64), EMA=BUY(0.42) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,C,130.36,HOLD,0.374,"[HOLD conf=0.37] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=BUY(0.64)",,,,,,False
2026-07-17T15:34:00+00:00,AMD,488.0,HOLD,0.386,"[HOLD conf=0.39] ORB=HOLD(0.00), VWAP=BUY(0.64), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:34:00+00:00,NFLX,68.98,HOLD,0.058,"[HOLD conf=0.06] ORB=BUY(0.57), VWAP=SELL(0.95), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:34:00+00:00,XOM,148.11,HOLD,0.326,"[HOLD conf=0.33] ORB=HOLD(0.00), VWAP=SELL(0.59), EMA=SELL(0.48) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,GOOGL,347.37,HOLD,0.352,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.64), EMA=BUY(0.51)",,,,,,False
2026-07-17T15:34:00+00:00,FAST,46.085,HOLD,0.351,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.66), EMA=SELL(0.48) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,ABT,100.495,HOLD,0.102,"[HOLD conf=0.10] ORB=HOLD(0.00), VWAP=BUY(0.70), EMA=SELL(0.57)",,,,,,False
2026-07-17T15:34:00+00:00,KO,83.135,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.58), EMA=SELL(0.58) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:34:00+00:00,TSLA,379.605,HOLD,0.347,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=SELL(0.48) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,GIS,38.48,HOLD,0.105,"[HOLD conf=0.10] ORB=SELL(0.59), VWAP=BUY(0.84), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,FAST,46.125,HOLD,0.344,"[HOLD conf=0.34] ORB=HOLD(0.00), VWAP=SELL(0.62), EMA=SELL(0.51) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,KO,82.965,HOLD,0.379,"[HOLD conf=0.38] ORB=HOLD(0.00), VWAP=SELL(0.67), EMA=SELL(0.58) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,AMD,491.49,HOLD,0.404,"[HOLD conf=0.40] ORB=HOLD(0.00), VWAP=BUY(0.69), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:39:00+00:00,ABT,100.47,HOLD,0.057,"[HOLD conf=0.06] ORB=HOLD(0.00), VWAP=BUY(0.62), EMA=SELL(0.64)",,,,,,False
2026-07-17T15:39:00+00:00,WMT,115.95,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.63), EMA=SELL(0.51) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,GOOGL,347.54,HOLD,0.364,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.66), EMA=BUY(0.53)",,,,,,False
2026-07-17T15:39:00+00:00,MDT,83.54,HOLD,0.11,"[HOLD conf=0.11] ORB=HOLD(0.00), VWAP=SELL(0.60), EMA=BUY(0.40) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,C,130.37,HOLD,0.364,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.61), EMA=BUY(0.60)",,,,,,False
2026-07-17T15:39:00+00:00,BMY,61.82,HOLD,0.304,"[HOLD conf=0.30] ORB=HOLD(0.00), VWAP=BUY(0.46), EMA=BUY(0.57)",,,,,,False
2026-07-17T15:39:00+00:00,MU,864.845,HOLD,0.38,"[HOLD conf=0.38] ORB=HOLD(0.00), VWAP=BUY(0.62), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:39:00+00:00,NFLX,68.77,HOLD,0.106,"[HOLD conf=0.11] ORB=BUY(0.55), VWAP=SELL(0.79), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:39:00+00:00,FCX,58.71,HOLD,0.121,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=SELL(0.81), EMA=BUY(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,WFC,88.555,HOLD,0.395,"[HOLD conf=0.40] ORB=HOLD(0.00), VWAP=SELL(0.63), EMA=SELL(0.70) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,TSLA,380.885,HOLD,0.115,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=SELL(0.45)",,,,,,False
2026-07-17T15:39:00+00:00,PYPL,56.285,HOLD,0.12,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=SELL(0.68), EMA=BUY(0.47) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,META,630.16,HOLD,0.186,"[HOLD conf=0.19] ORB=SELL(0.53), VWAP=BUY(0.54), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:39:00+00:00,AMZN,248.6,HOLD,0.347,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.62), EMA=BUY(0.52)",,,,,,False
2026-07-17T15:39:00+00:00,GLW,153.66,HOLD,0.355,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.55), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:44:00+00:00,GOOGL,348.17,HOLD,0.043,"[HOLD conf=0.04] ORB=HOLD(0.00), VWAP=SELL(0.53), EMA=BUY(0.57) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,ABT,100.57,HOLD,0.408,"[HOLD conf=0.41] ORB=HOLD(0.00), VWAP=SELL(0.70), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,META,630.48,HOLD,0.196,"[HOLD conf=0.20] ORB=SELL(0.53), VWAP=BUY(0.51), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,AMD,491.0,HOLD,0.397,"[HOLD conf=0.40] ORB=HOLD(0.00), VWAP=BUY(0.67), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:44:00+00:00,MDT,83.55,HOLD,0.381,"[HOLD conf=0.38] ORB=HOLD(0.00), VWAP=SELL(0.59), EMA=SELL(0.70) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,FCX,58.56,HOLD,0.054,"[HOLD conf=0.05] ORB=HOLD(0.00), VWAP=SELL(0.62), EMA=BUY(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,TSLA,379.945,HOLD,0.342,"[HOLD conf=0.34] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=SELL(0.46) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,WMT,115.87,HOLD,0.358,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=SELL(0.52) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,PYPL,56.395,HOLD,0.139,"[HOLD conf=0.14] ORB=HOLD(0.00), VWAP=SELL(0.77), EMA=BUY(0.52) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,AMZN,248.43,HOLD,0.328,"[HOLD conf=0.33] ORB=HOLD(0.00), VWAP=BUY(0.58), EMA=BUY(0.50)",,,,,,False
2026-07-17T15:44:00+00:00,NFLX,68.775,HOLD,0.113,"[HOLD conf=0.11] ORB=BUY(0.55), VWAP=SELL(0.77), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:44:00+00:00,GLW,153.34,HOLD,0.348,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=BUY(0.53), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:44:00+00:00,BMY,61.78,HOLD,0.095,"[HOLD conf=0.10] ORB=HOLD(0.00), VWAP=SELL(0.65), EMA=BUY(0.53) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,KO,83.105,HOLD,0.352,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.60), EMA=SELL(0.57) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,MU,859.6,HOLD,0.359,"[HOLD conf=0.36] ORB=HOLD(0.00), VWAP=BUY(0.56), EMA=BUY(0.65)",,,,,,False
2026-07-17T15:44:00+00:00,FAST,46.05,HOLD,0.373,"[HOLD conf=0.37] ORB=HOLD(0.00), VWAP=SELL(0.68), EMA=SELL(0.54) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,WFC,88.545,HOLD,0.332,"[HOLD conf=0.33] ORB=HOLD(0.00), VWAP=SELL(0.62), EMA=SELL(0.46) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:44:00+00:00,GIS,38.47,HOLD,0.126,"[HOLD conf=0.13] ORB=SELL(0.59), VWAP=BUY(0.78), EMA=SELL(0.65) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:49:00+00:00,WFC,88.48,HOLD,0.346,"[HOLD conf=0.35] ORB=HOLD(0.00), VWAP=SELL(0.64), EMA=SELL(0.49) [VETOED: long_only mode]",,,,,,False
2026-07-17T15:49:00+00:00,TSLA,380.46,HOLD,0.117,"[HOLD conf=0.12] ORB=HOLD(0.00), VWAP=BUY(0.65), EMA=SELL(0.44)",,,,,,False
2026-07-17T15:49:00+00:00,NFLX,68.625,HOLD,0.137,"[HOLD conf=0.14] ORB=BUY(0.53), VWAP=SELL(0.68), EMA=BUY(0.65)",,,,,,False
